"ID","os","ProtocolId","within.day","ScriptName","day.of.week","RunTimestamp","SubmissionTimestamp","HOW","nPEOPLE","WHOM","d1.da.fare","d2.veloce","d3.multitask","d4.intensa","c1.cambiare","c2.come","c3.tempo","OCS","t1.rilassato.teso","e1.stanco.sveglio","v2.soddisfatto.insoddisfatto","t2.agitato.calmo","e2.pieno.privodenergia","v3.positivo.negativo","t3.nervoso.tranquillo","e3.affaticato.fresco","WHAT","v1.male.bene","PSi","event1.negativi","event2.intensity.n","event3.positivi","event4.intensity.p","Drugs"
"MANP1960","Android","ProtocolWorkF",3,"Survey Lavoro",5,2019-03-22 13:39:12.827,2019-03-22 13:40:44.138,"Alcomputer","1","Nessuno","5","5","6","5","4","4","4","Regoleeprocedureorganizzative,Ilmiosuperiore","4","4","4","4","4","4","5","4","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","4",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",4,"Survey Lavoro",5,2019-03-22 15:09:06.425,2019-03-22 15:10:16.886,"Alcomputer","0","Nessuno","5","5","6","5","3","2","2","Ilmiosuperiore","5","4","5","4","4","4","5","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","3",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",5,"Survey Lavoro",5,2019-03-22 18:09:07.000,2019-03-22 18:11:54.316,"Alcomputer","0","Nessuno","5","6","6","6","3","3","5","Ilmiosuperiore","5","3","4","5","5","4","5","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","2",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",1,"Survey Mattina",1,2019-03-25 09:15:00.068,2019-03-25 09:15:50.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","4","4","3","4",NA,"4","Malditesta","1","1","1","1","No"
"MANP1960","Android","ProtocolWorkF",2,"Survey Lavoro",1,2019-03-25 10:34:07.822,2019-03-25 10:43:05.243,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","5","3","5","4","4","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",3,"Survey Lavoro",1,2019-03-25 12:09:06.767,2019-03-25 12:13:55.200,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","4","4","4","4","4","4","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",4,"Survey Lavoro",1,2019-03-25 15:03:47.779,2019-03-25 15:05:30.324,"Alcomputer,Altelefono","0","Nessuno","5","5","4","5","4","4","4","Nessunadiquestecondizoni","4","3","5","4","5","4","4","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",5,"Survey Lavoro",1,2019-03-25 16:23:47.684,2019-03-25 16:24:54.828,"Alcomputer","0","Nessuno","4","4","4","4","5","5","5","Nessunadiquestecondizoni","4","4","4","4","5","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MANP1960","Android","ProtocolWorkF",6,"Survey Lavoro",1,2019-03-25 18:08:45.812,2019-03-25 18:15:29.458,"Alcomputer","0","Nessuno","4","4","4","4","4","4","4","Nessunadiquestecondizoni","3","3","3","4","4","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,DIVULGAZIONEinsegnamento,presentazioneocondivisionediinformazioni","4",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",1,"Survey Lavoro",3,2019-01-16 16:30:00.833,2019-01-16 16:38:47.103,"Alcomputer","0","Nessuno","7","6","7","6","5","7","6","Nessunadiquestecondizoni","4","6","6","4","4","5","5","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","6",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",1,"Survey Mattina",5,2019-01-18 09:15:00.505,2019-01-18 10:04:31.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4","5","6","3","4","4","4",NA,"5","Affaticamentodegliocchi","2","2","4","4","No"
"Mbmz1942","Android","ProtocolWorkF",2,"Survey Lavoro",5,2019-01-18 10:39:53.104,2019-01-18 10:42:53.697,"Alcomputer","0","Nessuno","4","4","6","6","3","6","6","Nessunadiquestecondizoni","4","5","4","5","4","5","5","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",3,"Survey Lavoro",5,2019-01-18 11:51:05.610,2019-01-18 11:53:34.121,"Alcomputer","0","Colleghi,Fornitorioaltricollaboratoriesterni","6","6",NA,NA,NA,NA,NA,NA,"6","3","5","3","5","5","4","4","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","2",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",4,"Survey Lavoro",5,2019-01-18 13:35:39.167,2019-01-18 13:52:25.376,"Alcomputer","0","Colleghi,Fornitorioaltricollaboratoriesterni","6","6","7","6","4","6","7","Nessunadiquestecondizoni","3","5","3","6","4","5","5","5","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",5,"Survey Lavoro",5,2019-01-18 14:59:31.514,2019-01-18 15:19:37.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","5","3","5","3","4",NA,NA,"4",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",1,"Survey Mattina",1,2019-01-21 09:15:00.292,2019-01-21 09:16:31.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","5","5","2","3","5","6",NA,"5","Nessunodiquestisintomi","4","5","2","3","No"
"Mbmz1942","Android","ProtocolWorkF",2,"Survey Lavoro",1,2019-01-21 10:35:20.137,2019-01-21 10:37:42.757,"Alcomputer","0","Nessuno","4","4","4","4","6","6","6","Nessunadiquestecondizoni","4","5","4","5","4","5","5","5","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","5",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",3,"Survey Lavoro",1,2019-01-21 12:00:54.721,2019-01-21 12:02:57.461,"Alcomputer","0","Nessuno","4","4","3","3","6","7","5","Nessunadiquestecondizoni","5","5","5","5","4","5","5","5","ALTRO","5",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",4,"Survey Lavoro",1,2019-01-21 14:55:49.050,2019-01-21 14:57:36.957,"Alcomputer","0","Nessuno","4","4","5","4","5","6","6","Nessunadiquestecondizoni","4","3","5","4","4","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",5,"Survey Lavoro",1,2019-01-21 16:30:41.208,2019-01-21 16:31:52.970,"Alcomputer","0","Nessuno","6","6","4","5","4","4","4","Nessunadiquestecondizoni","4","4","4","4","5","4","4","3","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","3",NA,NA,NA,NA,NA,NA
"Mbmz1942","Android","ProtocolWorkF",6,"Survey Lavoro",1,2019-01-21 18:00:51.628,2019-01-21 18:02:53.084,"Altro","0","Familiari/amici","5","4","5","5","6","6","6","Nessunadiquestecondizoni","2","4","2","6","4","5","6","4","ALTRO","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",1,"Survey Mattina",3,2019-05-22 08:15:04.147,2019-05-22 08:16:59.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7","6","7","1","1","7","7",NA,"7","Nessunodiquestisintomi","1","1","1","1","No"
"MCVD1959","iOS","ProtocolWorkM",2,"Survey Lavoro",3,2019-05-22 09:36:56.412,2019-05-22 09:38:44.369,"Consmarphone/tablet","2","Sottoposti","6","5","4","3","5","7","7","Nessunadiquestecondizoni","2","7","1","7","7","6","7","6","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","7",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",3,"Survey Lavoro",3,2019-05-22 17:15:02.234,2019-05-22 17:16:59.791,"Facciaafaccia/oralmente","2","Sottoposti","6","5","4","5","7","7","7","Nessunadiquestecondizoni","5","5","1","6","5","6","6","6","ALTRO","7",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",1,"Survey Mattina",1,2019-05-27 08:14:58.963,2019-05-27 08:16:21.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","6","7","3","1","7","6",NA,"7","Nessunodiquestisintomi","1","1","1","1","No"
"MCVD1959","iOS","ProtocolWorkM",2,"Survey Lavoro",1,2019-05-27 09:33:33.803,2019-05-27 09:36:08.776,"Alcomputer","2","Sottoposti","4","4","3","4","7","7","7","Nessunadiquestecondizoni","2","7","2","6","2","6","6","6","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","7",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",1,"Survey Lavoro",5,2019-06-14 14:01:05.488,2019-06-14 14:02:31.544,"Facciaafaccia/oralmente,Altro","5","Sottoposti","5","5","5","4","7","7","7","Nessunadiquestecondizoni","1","6","2","6","3","7","7","6","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",2,"Survey Lavoro",5,2019-06-14 16:50:30.916,2019-06-14 16:51:27.476,"Altelefono","4","Sottoposti","4","4","5","4","5","5","5","Nessunadiquestecondizoni","3","5","3","6","3","6","6","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",3,"Survey Lavoro",1,2019-06-24 12:33:57.091,2019-06-24 12:35:54.392,"Alcomputer","0","Nessuno","5","3","4","4","5","3","4","Nessunadiquestecondizoni","6","4","6","3","6","2","2","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","3",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",4,"Survey Lavoro",1,2019-06-24 14:17:58.713,2019-06-24 14:18:52.307,"Alcomputer","3","Colleghi,Superiori","4","4","4","5","4","5","4","Nessunadiquestecondizoni","2","6","2","6","4","6","5","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","5",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",5,"Survey Lavoro",1,2019-06-24 15:31:06.931,2019-06-24 15:32:30.771,"Condocumenticartacei","6","Nessuno","2","2","1","1","1","4","4","Nessunadiquestecondizoni","2","1","4","6","6","4","5","3","ALTRO","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",6,"Survey Lavoro",1,2019-06-24 17:07:46.977,2019-06-24 17:09:11.118,"Condocumenticartacei,Altelefono","6","Colleghi,Clienti/utentidelservizio,Fornitorioaltricollaboratoriesterni","2","2","3",NA,NA,NA,NA,NA,"1","4","4","4","6","6","7","6","ALTRO","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",4,"Survey Lavoro",3,2019-06-26 09:35:24.308,2019-06-26 09:36:31.976,"Videoconferenzaes.Skype","2","Colleghi,Superiori","4","4","4","3","4","4","4","Nessunadiquestecondizoni","3","5","2","6","3","6","6","6","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","5",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",5,"Survey Lavoro",3,2019-06-26 11:03:41.131,2019-06-26 11:04:30.169,"Alcomputer","0","Nessuno","4","4","4","5","4","3","5","Nessunadiquestecondizoni","3","6","6","7","4","4","6","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",6,"Survey Lavoro",3,2019-06-26 12:39:33.432,2019-06-26 12:40:17.060,"Altelefono","0","Nessuno","5","3","3","4","3","5","3","Nessunadiquestecondizoni","3","6","4","4","4","5","3","5","ALTRO","5",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",7,"Survey Lavoro",3,2019-06-26 15:32:34.176,2019-06-26 15:33:27.910,"Condocumenticartacei","0","Nessuno","4","4","3","3","4","4","4","Nessunadiquestecondizoni","3","4","3","5","4","4","4","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,ALTRO","4",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",3,"Survey Mattina",5,2019-06-28 08:15:57.012,2019-06-28 08:16:47.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","4","6","4","4","5","6",NA,"6","Nessunodiquestisintomi","4","5","1","1","No"
"MCVD1959","iOS","ProtocolWorkM",4,"Survey Lavoro",5,2019-06-28 09:28:14.237,2019-06-28 09:28:59.272,"Condocumenticartacei","0","Nessuno","4","4","3","3","3","3","3","Nessunadiquestecondizoni","3","6","3","6","3","5","5","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"MCVD1959","iOS","ProtocolWorkM",5,"Survey Lavoro",5,2019-06-28 12:39:06.805,2019-06-28 12:39:43.417,"Facciaafaccia/oralmente","5","Superiori","4","4","3","3","3","5","3","Nessunadiquestecondizoni","3","6","3","5","3","5","5","6","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","5",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",1,"Survey Mattina",5,2019-04-05 08:19:19.740,2019-04-05 08:28:10.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","5","7","3","1","7","6",NA,"7","Nessunodiquestisintomi","1","1","5","5","No"
"MDSM1967","Android","ProtocolWorkM",2,"Survey Lavoro",5,2019-04-05 09:29:20.590,2019-04-05 09:33:59.883,"Facciaafaccia/oralmente","2","Colleghi,Superiori","4","5","7","4","3","5","5","Regoleeprocedureorganizzative","4","7","2","4","2","4","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",3,"Survey Lavoro",5,2019-04-05 13:59:28.472,2019-04-05 14:02:19.138,"Videoconferenzaes.Skype","3","Superiori,Colleghi","4","3","3","3","2","3","4","Regoleeprocedureorganizzative","4","6","3","4","6","4","5","5","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","5",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",4,"Survey Lavoro",5,2019-04-05 16:59:28.906,2019-04-05 17:01:46.775,"Alcomputer","4","Nessuno","3","3","3","3","2","4","3","Regoleeprocedureorganizzative","5","4","6","5","2","3","4","3","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","4",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",1,"Survey Mattina",3,2019-04-10 08:15:00.358,2019-04-10 08:18:04.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","7","5","5","2","3","6","6",NA,"7","Nessunodiquestisintomi","1","2","5","4","No"
"MDSM1967","Android","ProtocolWorkM",2,"Survey Lavoro",3,2019-04-10 09:38:25.181,2019-04-10 09:40:34.673,"Facciaafaccia/oralmente","16","Colleghi","2","1","3","2","6","4","3","Nessunadiquestecondizoni","2","7","2","5","2","6","6","6","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",3,"Survey Lavoro",3,2019-04-10 10:50:45.849,2019-04-10 10:52:35.394,"Condocumenticartacei","16","Colleghi","3","4","3","1","3","3","3","Nessunadiquestecondizoni","2","6","4","6","4","5","6","5","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",4,"Survey Lavoro",3,2019-04-10 14:10:44.141,2019-04-10 14:25:25.052,"Alcomputer,Facciaafaccia/oralmente","1","Colleghi","3","3","4","2","2","4","4","Formazioneinsufficiente","3","6","4","5","4","4","5","3","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","6",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",5,"Survey Lavoro",3,2019-04-10 15:35:44.177,2019-04-10 15:40:07.013,"Facciaafaccia/oralmente","3","Colleghi","2","3","2","3","5","5","5","Nessunadiquestecondizoni","3","5","5","6","4","4","5","5","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti","4",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",6,"Survey Lavoro",3,2019-04-10 17:05:42.391,2019-04-10 17:19:12.705,"Alcomputer","0","Nessuno","2","2","1","2",NA,NA,NA,NA,"1","7","4","6","2","5","5","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi","7",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",1,"Survey Lavoro",1,2019-04-15 09:34:00.116,2019-04-15 09:40:16.630,"Alcomputer","5","Nessuno","5","5","4","5","2","2","3","Interruzioni,Regoleeprocedureorganizzative,Inadeguateapparecchiature,strumentioforniture","3","6","4","3","2","5","4","4","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",2,"Survey Lavoro",1,2019-04-15 10:54:15.270,2019-04-15 10:57:19.460,"Facciaafaccia/oralmente,Alcomputer","5","Nessuno","5","5","6","4","2","2","3","Regoleeprocedureorganizzative","2","6","4","5","2","5","5","5","RICERCAOACQUISIZIONEINFORMAZIONIconsultazionedifontielettroniche/cartacee,studiooapprendimentopersviluppareconoscenzepersonali,progetti,prodottioservizi,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",3,"Survey Lavoro",1,2019-04-15 14:00:27.246,2019-04-15 14:02:39.499,"Facciaafaccia/oralmente,Alcomputer","3","Colleghi","4","3","4","3","3","4","3","Nessunadiquestecondizoni","2","4","1","6","2","5","6","5","NETWORKINGinterazioneconpersone/entiperraccogliere/scambiareinformazioniofarecontatti,ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","6",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",4,"Survey Lavoro",1,2019-04-15 15:25:27.230,2019-04-15 15:26:37.981,"Alcomputer","0","Nessuno","4","5","4","3","3","3","3","Nessunadiquestecondizoni","4","4","4","4","3","3","4","4","ANALISIesame/elaborazionediinformazioniqualitativeoquantitativepermigliorarnelacomprensione","4",NA,NA,NA,NA,NA,NA
"MDSM1967","Android","ProtocolWorkM",5,"Survey Lavoro",1,2019-04-15 17:05:29.082,2019-04-15 17:12:39.134,"Alcomputer","4","Nessuno,Altro","7","7","6","5","2","3","2","Interruzioni,Regoleeprocedureorganizzative,Inadeguateapparecchiature,strumentioforniture","6","3","6","3","2","3","3","2","ATTIVITÀAMMINISTRSTIVEpraticheburocraticheroutinarie","3",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",1,"Survey Mattina",3,2018-12-05 09:15:00.537,2018-12-05 09:19:01.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","4","6","3","2","7","6",NA,"6","Nessunodiquestisintomi","1","1","1","1","No"
"MFPW1957","Android","ProtocolWorkF",2,"Survey Lavoro",3,2018-12-05 10:36:31.684,2018-12-05 10:39:19.775,"Alcomputer","3","Nessuno","3","1","1","1","1","4","6","Nessunadiquestecondizoni","2","6","4","6","3","4","6","6","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",3,"Survey Lavoro",3,2018-12-05 12:00:25.699,2018-12-05 12:02:36.208,"Alcomputer","3","Nessuno","3","1","1","2","2","4","4","Nessunadiquestecondizoni","3","5","4","5","3","5","5","6","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",4,"Survey Lavoro",3,2018-12-05 13:38:20.192,2018-12-05 13:40:28.346,"Alcomputer","3","Nessuno","3","1","1","2","1","4","4","Nessunadiquestecondizoni","2","4","3","6","4","5","7","4","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","7",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",5,"Survey Lavoro",3,2018-12-05 15:08:50.156,2018-12-05 15:11:27.793,"Alcomputer","3","Nessuno","2","1","1","3","1","5","5","Nessunadiquestecondizoni","3","3","4","5","6","4","5","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",6,"Survey Lavoro",3,2018-12-05 16:30:21.895,2018-12-05 16:33:13.668,"Alcomputer","3","Nessuno","4","2",NA,"3","1","4","4","Nessunadiquestecondizoni","2","4","3","6","4","5","6","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali,PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande","5",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",1,"Survey Lavoro",5,2018-12-07 10:25:22.444,2018-12-07 10:27:15.950,"Alcomputer","2","Nessuno","4","2","1","3","1","5","4","Nessunadiquestecondizoni","4","5","4","3","4","5","4","5","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",2,"Survey Lavoro",5,2018-12-07 13:21:24.265,2018-12-07 13:26:03.212,"Alcomputer","2","Nessuno","3","2",NA,"3","1","4","4","Nessunadiquestecondizoni","2","4","4","6","5","5","5","4","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","6",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",3,"Survey Lavoro",5,2018-12-07 13:23:29.074,2018-12-07 13:28:01.096,"Alcomputer","2","Nessuno","2","2","1","3","1","5","4","Nessunadiquestecondizoni","3","4","4","5","5","4","5","4","PAUSA-->indicaancheL'ATTIVITÀSVOLTAPRIMAdellapausaeriferiscitiaquestaperleprossimedomande,AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","5",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",4,"Survey Lavoro",5,2018-12-07 16:24:00.158,2018-12-07 16:25:33.546,"Alcomputer","2","Nessuno","3","2","1","3","1","5","5","Nessunadiquestecondizoni","3","3","4","6","5","4","6","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",5,"Survey Lavoro",5,2018-12-07 18:10:40.353,2018-12-07 18:19:09.867,"Alcomputer","2","Nessuno","3","3","1","2","1","4","4","Nessunadiquestecondizoni","4","2","5","4","5","3","5","4","AUTHORINGcreazione/composizionedicontenutitestualiomultimediali","4",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",1,"Survey Mattina",1,2018-12-10 10:02:54.006,2018-12-10 10:04:24.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","6","5","5","3",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",2,"Survey Lavoro",1,2018-12-10 10:27:42.772,2018-12-10 10:29:08.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6","4","5","3","4",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",3,"Survey Lavoro",1,2018-12-10 12:04:02.442,2018-12-10 12:05:37.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","4","4","4","4",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"MFPW1957","Android","ProtocolWorkF",4,"Survey Lavoro",1,2018-12-10 13:24:05.417,2018-12-10 13:26:39.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","5","3","4",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
